0.00825200
0.00130790
0.00119430
0.00136230
0.00130170
0.00112480
0.00130280
0.00122190
0.00126350
0.00132800
0.00115710
0.00135200
0.00116080
0.00132400
0.00112790
0.00139880
0.00121060
0.00116790
0.00123380
0.00131770
0.00119650
0.00107030
0.00105560
0.00114900
0.00118830
0.00100660
0.00098580
0.00107150
0.00095520
0.00095020
0.00093140
0.00102620
0.00089680
0.00092150
0.00097480
0.00110070
0.00090860
0.00092140
0.00097930
0.00110690
0.00090850
0.00090890
0.00098130
0.00109570
0.00095330
0.00105990
0.00114990
0.00130220
0.00114770
0.00117130
0.00103950
0.00115270
0.00121410
0.00101600
0.00101050
0.00111710
0.00120320
0.00101500
0.00102570
0.00109430
0.00109210
0.00118010
0.00098490
0.00111380
0.00111130
0.00118430
0.00099800
0.00110950
0.00110060
0.00118810
0.00098870
0.00111770
0.00110210
0.00118610
0.00099450
0.00109670
0.00099840
0.00110170
0.00118480
0.00110580
0.00099110
0.00098980
0.00109230
0.00130170
0.00099370
0.00099320
0.00105830
0.00130810
0.00099300
0.00099170
0.00099430
0.00112310
0.00117940
0.00098930
0.00099970
0.00111620
0.00109060
0.00119190
0.00099040
